timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.31.58.864,-0.04000,-0.00300,1.00400,0.08700,-0.12300,-0.01800,0.57000,0.48600,-1.31500,79.56000,-0.71000
041225_04.31.58.876,-0.03500,-0.00000,0.99300,0.14000,-0.12300,0.00000,0.57200,0.48800,-1.32000,79.65000,0.09000
041225_04.31.58.887,-0.04300,-0.00200,1.01000,0.08700,-0.14000,-0.01800,0.57200,0.48800,-1.32000,79.42000,-0.23000
041225_04.31.58.899,-0.03800,-0.00100,1.00100,0.12300,-0.12300,0.00000,0.57000,0.48700,-1.32300,79.34000,-0.08000
041225_04.31.58.910,-0.04200,-0.00300,1.00100,0.07000,-0.14000,-0.01800,0.57300,0.48700,-1.32400,80.13000,0.79000
041225_04.31.58.921,-0.04000,-0.00500,1.00500,0.10500,-0.10500,-0.03500,0.57200,0.48800,-1.32100,79.87000,-0.26000
041225_04.31.58.933,-0.04100,-0.00300,1.00800,0.08700,-0.12300,-0.01800,0.57200,0.48800,-1.32100,79.02000,-0.85000
041225_04.31.58.944,-0.03900,-0.00000,1.00200,0.10500,-0.10500,-0.01800,0.57300,0.49100,-1.32700,79.26000,0.24000
041225_04.31.58.955,-0.04200,-0.00400,1.00100,0.05300,-0.15700,-0.03500,0.57900,0.48600,-1.32000,79.53000,0.27000
041225_04.31.58.967,-0.03700,-0.00400,1.00500,0.12300,-0.12300,-0.01800,0.57400,0.48900,-1.32600,79.76000,0.23000
041225_04.31.58.978,-0.03900,-0.00100,0.99400,0.10500,-0.10500,-0.01800,0.57600,0.49000,-1.32600,79.40000,-0.36000
041225_04.31.58.990,-0.04000,-0.00200,1.00700,0.08700,-0.14000,-0.03500,0.57600,0.49000,-1.32600,79.92000,0.52000
041225_04.31.59.001,-0.03900,-0.00100,1.00100,0.10500,-0.12300,-0.01800,0.58000,0.49000,-1.32600,79.15000,-0.77000
041225_04.31.59.012,-0.04200,-0.00400,1.00200,0.05300,-0.14000,-0.01800,0.58700,0.49000,-1.32900,79.01000,-0.14000
041225_04.31.59.024,-0.03800,-0.00400,1.00300,0.08700,-0.12300,-0.03500,0.58500,0.49100,-1.32600,79.39000,0.38000
041225_04.31.59.035,-0.03800,-0.00300,0.99600,0.10500,-0.07000,0.00000,0.58500,0.49100,-1.32600,79.65000,0.26000
041225_04.31.59.047,-0.03800,-0.00100,1.00700,0.12300,-0.14000,-0.01800,0.58500,0.49000,-1.32100,78.92000,-0.73000
041225_04.31.59.058,-0.04000,-0.00000,0.99900,0.12300,-0.10500,-0.01800,0.57800,0.49400,-1.32400,79.56000,0.64000
041225_04.31.59.070,-0.04100,-0.00500,1.00100,0.05300,-0.15700,-0.03500,0.57800,0.48900,-1.32500,79.57000,0.01000
041225_04.31.59.081,-0.03500,-0.00500,1.00000,0.10500,-0.10500,-0.01800,0.58300,0.49400,-1.33300,79.05000,-0.52000
041225_04.31.59.092,-0.03900,-0.00000,1.00000,0.07000,-0.14000,-0.03500,0.58300,0.49400,-1.33300,79.91000,0.86000
041225_04.31.59.104,-0.03900,-0.00200,0.99800,0.07000,-0.08700,-0.01800,0.57200,0.49200,-1.32700,79.31000,-0.60000
041225_04.31.59.115,-0.04200,-0.00400,1.00300,0.05300,-0.12300,-0.01800,0.57200,0.49200,-1.32000,79.59000,0.28000
041225_04.31.59.127,-0.03600,-0.00400,0.99900,0.12300,-0.07000,-0.01800,0.57200,0.49500,-1.32900,79.61000,0.02000
041225_04.31.59.138,-0.04400,-0.00200,1.00100,0.10500,-0.12300,0.00000,0.57200,0.49000,-1.33000,79.03000,-0.58000
041225_04.31.59.150,-0.03800,-0.00100,1.00400,0.10500,-0.14000,0.00000,0.56900,0.49000,-1.33000,79.38000,0.35000
041225_04.31.59.161,-0.04100,-0.00100,0.99700,0.05300,-0.12300,-0.01800,0.56700,0.49300,-1.33100,79.08000,-0.30000
041225_04.31.59.172,-0.04300,-0.00700,1.00400,0.05300,-0.15700,-0.03500,0.56800,0.48800,-1.32100,79.25000,0.17000
041225_04.31.59.184,-0.03800,-0.00100,0.99700,0.10500,-0.12300,-0.01800,0.56700,0.48800,-1.32700,79.71000,0.46000
041225_04.31.59.195,-0.04300,-0.00300,1.00500,0.08700,-0.12300,-0.01800,0.56700,0.48800,-1.32700,79.22000,-0.49000
041225_04.31.59.207,-0.03900,0.00000,1.00300,0.10500,-0.12300,-0.01800,0.57300,0.49200,-1.32300,79.05000,-0.17000
041225_04.31.59.218,-0.04100,-0.00100,0.99800,0.07000,-0.08700,0.00000,0.57200,0.48800,-1.32400,79.45000,0.40000
041225_04.31.59.229,-0.04100,-0.00400,1.00600,0.08700,-0.14000,-0.01800,0.57600,0.48800,-1.32900,79.88000,0.43000
041225_04.31.59.241,-0.03700,-0.00100,0.99500,0.10500,-0.10500,-0.01800,0.57800,0.49000,-1.33000,79.94000,0.06000
041225_04.31.59.252,-0.04600,-0.00300,1.00600,0.10500,-0.12300,-0.01800,0.57800,0.49000,-1.33000,79.34000,-0.60000
041225_04.31.59.264,-0.04000,-0.00000,0.97200,0.08700,-0.10500,-0.01800,0.58500,0.48700,-1.32100,79.32000,-0.02000
041225_04.31.59.275,-0.04200,-0.00400,1.00600,0.10500,-0.17500,-0.01800,0.57800,0.49000,-1.32700,79.78000,0.46000
041225_04.31.59.286,-0.03800,-0.00200,0.99600,0.12300,-0.10500,-0.01800,0.58100,0.49100,-1.33100,79.66000,-0.12000
041225_04.31.59.298,-0.04400,-0.00200,1.00700,0.08700,-0.15700,-0.03500,0.58100,0.49100,-1.33100,80.03000,0.37000
041225_04.31.59.309,-0.03900,-0.00200,1.00200,0.10500,-0.12300,-0.01800,0.58200,0.48800,-1.32600,79.12000,-0.91000
041225_04.31.59.321,-0.04300,-0.00300,0.99800,0.07000,-0.10500,-0.01800,0.58600,0.48800,-1.32900,79.51000,0.39000
041225_04.31.59.332,-0.04000,-0.00500,1.00800,0.08700,-0.15700,0.00000,0.58200,0.49000,-1.33100,79.55000,0.04000
041225_04.31.59.343,-0.03600,-0.00100,0.99300,0.12300,-0.12300,-0.01800,0.58000,0.48900,-1.32400,79.84000,0.29000
041225_04.31.59.355,-0.04500,-0.00200,1.00800,0.07000,-0.15700,-0.01800,0.58000,0.48900,-1.32400,79.37000,-0.47000
041225_04.31.59.366,-0.03900,-0.00100,1.00500,0.10500,-0.12300,-0.01800,0.57800,0.48900,-1.31700,78.92000,-0.45000
041225_04.31.59.378,-0.04200,-0.00200,0.99600,0.07000,-0.15700,-0.01800,0.57800,0.48800,-1.31900,79.80000,0.88000
041225_04.31.59.389,-0.03900,-0.00500,1.00400,0.10500,-0.19200,-0.01800,0.57900,0.49000,-1.32300,80.27000,0.47000
041225_04.31.59.401,-0.03800,-0.00100,0.99400,0.12300,-0.12300,-0.01800,0.57900,0.49000,-1.32900,79.14000,-1.13000
041225_04.31.59.412,-0.04300,-0.00200,1.01000,0.08700,-0.14000,-0.01800,0.57400,0.48700,-1.32900,78.87000,-0.27000
041225_04.31.59.423,-0.03900,-0.00000,1.00200,0.10500,-0.15700,-0.01800,0.56800,0.48700,-1.32000,79.41000,0.54000
041225_04.31.59.435,-0.04200,-0.00400,1.00500,0.07000,-0.15700,-0.01800,0.56600,0.48700,-1.32300,79.62000,0.21000
041225_04.31.59.446,-0.03600,-0.00200,0.99500,0.10500,-0.10500,0.00000,0.57400,0.48600,-1.32500,80.03000,0.41000
041225_04.31.59.458,-0.04100,-0.00000,1.00600,0.12300,-0.14000,0.00000,0.57400,0.48600,-1.32500,79.58000,-0.45000
041225_04.31.59.469,-0.04200,0.00100,1.00200,0.10500,-0.12300,0.00000,0.57100,0.48700,-1.31900,79.99000,0.41000
041225_04.31.59.480,-0.03800,-0.00300,1.00100,0.05300,-0.12300,-0.01800,0.56600,0.48700,-1.31800,79.50000,-0.49000
041225_04.31.59.492,-0.03800,-0.00800,0.99900,0.10500,-0.10500,-0.03500,0.56700,0.49000,-1.32200,79.48000,-0.02000
