mx,my,mz
-0.068,0.767,-0.439
-0.052,0.755,-0.434
-0.037,0.742,-0.422
-0.024,0.735,-0.407
-0.019,0.729,-0.406
-0.019,0.729,-0.406
-0.013,0.722,-0.397
-0.008,0.715,-0.389
-0.007,0.712,-0.375
-0.009,0.701,-0.362
-0.009,0.701,-0.362
-0.013,0.7,-0.343
-0.013,0.694,-0.326
-0.017,0.686,-0.311
-0.03,0.682,-0.296
-0.03,0.682,-0.296
-0.039,0.674,-0.273
-0.048,0.666,-0.255
-0.063,0.657,-0.23
-0.077,0.647,-0.218
-0.077,0.647,-0.218
-0.089,0.634,-0.203
-0.109,0.627,-0.19
-0.121,0.611,-0.171
-0.15,0.593,-0.156
-0.15,0.593,-0.156
-0.168,0.577,-0.147
-0.191,0.564,-0.145
-0.214,0.554,-0.132
-0.235,0.541,-0.132
-0.235,0.541,-0.132
-0.255,0.534,-0.133
-0.281,0.516,-0.134
-0.3,0.495,-0.138
-0.324,0.479,-0.144
-0.324,0.479,-0.144
-0.339,0.461,-0.144
-0.353,0.44,-0.151
-0.362,0.418,-0.162
-0.371,0.394,-0.168
-0.371,0.394,-0.168
-0.375,0.374,-0.182
-0.375,0.352,-0.19
-0.376,0.326,-0.195
-0.376,0.313,-0.204
-0.376,0.313,-0.204
-0.372,0.294,-0.215
-0.366,0.274,-0.222
-0.361,0.256,-0.231
-0.351,0.238,-0.237
-0.351,0.238,-0.237
-0.337,0.217,-0.242
-0.32,0.202,-0.241
-0.296,0.186,-0.249
-0.266,0.168,-0.249
-0.266,0.168,-0.249
-0.236,0.164,-0.255
-0.207,0.15,-0.256
-0.177,0.141,-0.256
-0.144,0.132,-0.261
-0.144,0.132,-0.261
-0.108,0.132,-0.267
-0.076,0.133,-0.272
-0.041,0.139,-0.287
-0.009,0.146,-0.296
-0.009,0.146,-0.296
0.021,0.158,-0.305
0.05,0.17,-0.311
0.074,0.186,-0.321
0.091,0.201,-0.335
0.091,0.201,-0.335
0.11,0.21,-0.333
0.124,0.23,-0.339
