timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
271125_15.02.48.488,0.02300,-0.05300,0.99200,0.05300,-0.10500,-0.03500,-0.64500,0.34600,-0.41100,216.84000,0.36000
271125_15.02.48.499,0.02200,-0.05400,0.99200,0.08700,-0.14000,-0.03500,-0.64600,0.34400,-0.41200,216.70000,-0.14000
271125_15.02.48.511,0.02200,-0.05400,0.99300,0.05300,-0.10500,-0.03500,-0.64700,0.34700,-0.41000,216.98000,0.28000
271125_15.02.48.523,0.02200,-0.05500,0.99300,0.03500,-0.07000,-0.05300,-0.64400,0.34900,-0.40700,217.15000,0.17000
271125_15.02.48.534,0.02100,-0.05400,0.99300,0.07000,-0.10500,-0.03500,-0.64400,0.34700,-0.41100,217.13000,-0.02000
271125_15.02.48.546,0.02300,-0.05400,0.99200,0.07000,-0.12300,-0.03500,-0.64400,0.34700,-0.41100,217.16000,0.03000
271125_15.02.48.558,0.02100,-0.05400,0.99100,0.08700,-0.14000,-0.05300,-0.64300,0.34800,-0.40300,216.67000,-0.49000
271125_15.02.48.569,0.02200,-0.05300,0.99400,0.08700,-0.14000,-0.07000,-0.64000,0.34800,-0.40200,217.05000,0.38000
271125_15.02.48.581,0.02400,-0.05300,0.99400,0.03500,-0.12300,-0.05300,-0.64300,0.35000,-0.40900,216.64000,-0.41000
271125_15.02.48.592,0.02100,-0.05300,0.99200,0.03500,-0.10500,-0.05300,-0.64300,0.35000,-0.40900,216.93000,0.29000
271125_15.02.48.604,0.02300,-0.05400,0.99200,0.03500,-0.07000,-0.07000,-0.64500,0.35000,-0.41500,216.43000,-0.50000
271125_15.02.48.616,0.02200,-0.05400,0.99200,0.07000,-0.10500,-0.05300,-0.64200,0.34900,-0.41100,215.82000,-0.61000
271125_15.02.48.627,0.02200,-0.05300,0.99200,0.10500,-0.14000,-0.05300,-0.64600,0.34800,-0.40900,217.28000,1.46000
271125_15.02.48.639,0.02300,-0.05400,0.99100,0.05300,-0.10500,-0.03500,-0.64500,0.35000,-0.41100,215.90000,-1.38000
271125_15.02.48.651,0.02200,-0.05300,0.99200,0.07000,-0.10500,-0.05300,-0.64500,0.35000,-0.41100,217.46000,1.56000
271125_15.02.48.662,0.02300,-0.05400,0.99500,0.05300,-0.10500,-0.05300,-0.64700,0.35100,-0.41600,216.62000,-0.84000
271125_15.02.48.674,0.02200,-0.05400,0.99200,0.03500,-0.07000,-0.05300,-0.64200,0.34700,-0.42100,216.67000,0.05000
271125_15.02.48.686,0.02200,-0.05400,0.99000,0.08700,-0.12300,-0.05300,-0.64800,0.34700,-0.41700,216.43000,-0.24000
271125_15.02.48.697,0.02200,-0.05400,0.99400,0.08700,-0.12300,-0.05300,-0.64800,0.34700,-0.41300,216.53000,0.10000
271125_15.02.48.709,0.02200,-0.05400,0.99400,0.01800,-0.08700,-0.05300,-0.64700,0.35000,-0.41300,217.27000,0.74000
271125_15.02.48.721,0.02300,-0.05400,0.99300,0.01800,-0.07000,-0.05300,-0.64900,0.35300,-0.41000,216.72000,-0.55000
271125_15.02.48.732,0.02200,-0.05300,0.99100,0.05300,-0.08700,-0.05300,-0.64200,0.34600,-0.41300,216.98000,0.26000
