mx,my,mz
-0.063,0.087,-0.453
-0.042,0.087,-0.453
-0.023,0.105,-0.47
-0.0,0.121,-0.481
0.011,0.138,-0.494
0.025,0.157,-0.504
0.042,0.179,-0.511
0.055,0.199,-0.518
0.055,0.199,-0.518
0.07,0.216,-0.522
0.076,0.244,-0.526
0.091,0.275,-0.533
0.1,0.3,-0.532
0.107,0.331,-0.531
0.108,0.357,-0.535
0.108,0.357,-0.535
0.112,0.387,-0.529
0.116,0.413,-0.524
0.119,0.437,-0.515
0.12,0.462,-0.509
0.113,0.49,-0.499
0.111,0.514,-0.498
0.111,0.514,-0.498
0.103,0.535,-0.488
0.097,0.547,-0.49
0.089,0.568,-0.486
0.075,0.59,-0.488
0.057,0.609,-0.485
0.037,0.638,-0.475
0.037,0.638,-0.475
0.019,0.661,-0.466
-0.007,0.688,-0.464
-0.031,0.707,-0.458
-0.051,0.72,-0.461
-0.073,0.732,-0.458
-0.096,0.743,-0.447
-0.096,0.743,-0.447
-0.125,0.754,-0.451
-0.149,0.756,-0.437
-0.171,0.764,-0.441
-0.185,0.755,-0.453
-0.199,0.755,-0.466
-0.211,0.754,-0.485
-0.211,0.754,-0.485
-0.217,0.749,-0.493
-0.221,0.738,-0.508
-0.213,0.731,-0.523
-0.21,0.725,-0.538
-0.204,0.718,-0.547
-0.203,0.708,-0.559
-0.203,0.708,-0.559
-0.196,0.696,-0.569
-0.195,0.687,-0.586
-0.194,0.682,-0.591
-0.198,0.679,-0.596
-0.198,0.676,-0.6
-0.199,0.679,-0.591
-0.199,0.679,-0.591
-0.199,0.68,-0.596
-0.192,0.681,-0.59
-0.184,0.681,-0.588
-0.179,0.679,-0.595
-0.179,0.68,-0.598
-0.171,0.677,-0.6
-0.171,0.677,-0.59
-0.154,0.68,-0.59
-0.144,0.681,-0.586
-0.136,0.681,-0.577
-0.134,0.686,-0.568
-0.133,0.686,-0.552
-0.135,0.683,-0.541
-0.135,0.683,-0.535
-0.143,0.683,-0.535
-0.149,0.677,-0.526
-0.157,0.671,-0.509
-0.155,0.666,-0.49
-0.149,0.661,-0.472
-0.152,0.664,-0.445
