mx,my,mz
0.028,0.148,-0.111
0.028,0.148,-0.111
0.042,0.149,-0.121
0.058,0.147,-0.134
0.07,0.144,-0.148
0.079,0.141,-0.163
0.079,0.141,-0.163
0.091,0.144,-0.182
0.107,0.152,-0.189
0.112,0.151,-0.196
0.125,0.148,-0.223
0.125,0.148,-0.223
0.128,0.141,-0.242
0.128,0.136,-0.25
0.14,0.146,-0.255
0.151,0.166,-0.263
0.151,0.166,-0.263
0.155,0.184,-0.269
0.161,0.185,-0.273
0.164,0.185,-0.272
0.164,0.185,-0.272
0.161,0.187,-0.27
0.168,0.186,-0.271
0.169,0.186,-0.277
0.173,0.186,-0.278
0.173,0.186,-0.278
0.179,0.187,-0.281
0.182,0.19,-0.281
0.181,0.185,-0.287
0.186,0.184,-0.302
0.186,0.184,-0.302
0.192,0.185,-0.306
0.19,0.198,-0.308
0.194,0.197,-0.319
0.2,0.195,-0.327
0.2,0.195,-0.327
0.194,0.201,-0.341
0.195,0.195,-0.342
0.195,0.201,-0.339
0.195,0.201,-0.341
0.197,0.203,-0.341
0.195,0.201,-0.35
0.191,0.202,-0.358
0.179,0.214,-0.354
0.179,0.214,-0.354
0.174,0.219,-0.349
0.176,0.221,-0.343
0.178,0.228,-0.348
0.174,0.228,-0.349
0.174,0.228,-0.349
0.175,0.229,-0.345
0.178,0.243,-0.346
0.178,0.242,-0.352
0.178,0.248,-0.352
0.178,0.248,-0.352
0.178,0.253,-0.357
0.177,0.262,-0.365
0.174,0.255,-0.369
0.174,0.259,-0.368
0.169,0.259,-0.368
0.168,0.265,-0.374
0.164,0.266,-0.379
0.166,0.277,-0.382
0.166,0.277,-0.382
0.166,0.285,-0.386
0.161,0.295,-0.385
0.162,0.31,-0.4
0.167,0.324,-0.404
0.167,0.324,-0.404
0.168,0.341,-0.412
0.164,0.356,-0.43
0.164,0.367,-0.447
0.161,0.372,-0.449
0.161,0.372,-0.449
0.16,0.375,-0.46
0.16,0.374,-0.471
0.157,0.378,-0.473
0.157,0.385,-0.492
0.152,0.385,-0.492
0.15,0.393,-0.499
0.148,0.402,-0.51
0.141,0.418,-0.523
0.141,0.418,-0.523
0.134,0.436,-0.533
0.123,0.454,-0.549
0.111,0.476,-0.566
0.09,0.496,-0.588
0.09,0.496,-0.588
0.054,0.522,-0.611
0.014,0.548,-0.633
-0.021,0.555,-0.656
-0.059,0.553,-0.678
-0.059,0.553,-0.678
