t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
20:51:49:544,0.017,-0.011,0.985,0.001,-0.001,-0.001,0.020,0.652,-0.495,190.43,-0.070000
20:51:49:555,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.021,0.648,-0.497,190.24,-0.190000
20:51:49:566,0.018,-0.009,0.986,0.001,-0.002,-0.001,0.019,0.651,-0.494,190.18,-0.060000
20:51:49:577,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.648,-0.485,190.57,0.390000
20:51:49:588,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.648,-0.485,190.67,0.100000
20:51:49:599,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.647,-0.489,191.03,0.360000
20:51:49:610,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.650,-0.487,190.49,-0.540000
20:51:49:621,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.652,-0.488,190.86,0.370000
20:51:49:632,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.648,-0.488,190.62,-0.240000
20:51:49:643,0.019,-0.009,0.985,0.001,-0.001,-0.001,0.018,0.655,-0.500,190.20,-0.420000
20:51:49:654,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.021,0.651,-0.496,191.05,0.850000
20:51:49:665,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.651,-0.496,189.73,-1.320000
20:51:49:676,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.649,-0.492,189.83,0.100000
20:51:49:687,0.017,-0.009,0.986,0.001,-0.002,-0.000,0.023,0.650,-0.491,190.24,0.410000
20:51:49:698,0.018,-0.011,0.985,0.001,-0.002,-0.000,0.018,0.650,-0.493,190.51,0.270000
20:51:49:709,0.018,-0.008,0.984,0.002,-0.002,-0.001,0.022,0.648,-0.494,190.83,0.320000
20:51:49:720,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.021,0.646,-0.492,190.33,-0.500000
20:51:49:731,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.491,189.96,-0.370000
20:51:49:742,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.491,190.34,0.380000
20:51:49:753,0.019,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.647,-0.487,190.41,0.070000
20:51:49:765,0.017,-0.010,0.986,0.001,-0.002,-0.000,0.019,0.648,-0.486,190.26,-0.150000
20:51:49:776,0.018,-0.010,0.986,0.001,-0.001,0.000,0.023,0.648,-0.488,190.06,-0.200000
20:51:49:786,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.021,0.652,-0.485,190.59,0.530000
20:51:49:797,0.018,-0.009,0.985,0.001,-0.001,-0.001,0.020,0.644,-0.494,190.49,-0.100000
20:51:49:808,0.018,-0.010,0.985,0.000,-0.002,-0.001,0.022,0.650,-0.498,190.39,-0.100000
20:51:49:819,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.650,-0.498,190.22,-0.170000
20:51:49:830,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.019,0.648,-0.498,190.65,0.430000
20:51:49:841,0.017,-0.010,0.986,0.002,-0.002,-0.000,0.024,0.651,-0.495,190.50,-0.150000
20:51:49:852,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.020,0.646,-0.501,190.79,0.290000
20:51:49:863,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.648,-0.497,190.36,-0.430000
20:51:49:874,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.650,-0.490,190.88,0.520000
20:51:49:885,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.020,0.652,-0.492,190.65,-0.230000
20:51:49:896,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.020,0.652,-0.492,190.31,-0.340000
20:51:49:907,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.650,-0.488,190.62,0.310000
20:51:49:918,0.017,-0.011,0.987,0.001,-0.002,-0.001,0.017,0.652,-0.495,191.19,0.570000
20:51:49:929,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.647,-0.488,190.67,-0.520000
20:51:49:940,0.018,-0.011,0.985,0.001,-0.001,-0.001,0.026,0.650,-0.490,190.41,-0.260000
20:51:49:951,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.023,0.650,-0.487,190.51,0.100000
20:51:49:962,0.018,-0.010,0.984,0.001,-0.001,-0.000,0.023,0.648,-0.487,191.05,0.540000
20:51:49:973,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.023,0.648,-0.487,190.41,-0.640000
20:51:49:984,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.649,-0.490,190.24,-0.170000
20:51:49:995,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.648,-0.493,190.14,-0.100000
20:51:50:007,0.019,-0.010,0.983,0.001,-0.002,-0.001,0.017,0.652,-0.491,190.41,0.270000
20:51:50:017,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.650,-0.488,190.22,-0.190000
20:51:50:028,0.018,-0.010,0.985,0.002,-0.002,-0.001,0.022,0.650,-0.489,191.24,1.020000
20:51:50:039,0.017,-0.009,0.984,0.001,-0.002,-0.000,0.017,0.652,-0.494,190.23,-1.010000
20:51:50:050,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.652,-0.487,191.05,0.820000
20:51:50:061,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.650,-0.487,190.37,-0.680000
20:51:50:072,0.016,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.645,-0.491,190.73,0.360000
20:51:50:083,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.647,-0.497,190.26,-0.470000
20:51:50:094,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.645,-0.494,190.91,0.650000
20:51:50:105,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.649,-0.501,191.69,0.780000
20:51:50:116,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.021,0.648,-0.489,190.02,-1.670000
20:51:50:128,0.017,-0.009,0.985,0.001,-0.002,-0.000,0.021,0.653,-0.490,190.62,0.600000
20:51:50:139,0.018,-0.009,0.987,0.001,-0.002,-0.001,0.023,0.653,-0.490,190.59,-0.030000
20:51:50:150,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.024,0.652,-0.487,190.78,0.190000
20:51:50:161,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.651,-0.493,190.24,-0.540000
20:51:50:172,0.017,-0.011,0.982,0.001,-0.002,-0.001,0.019,0.648,-0.492,190.73,0.490000
20:51:50:182,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.021,0.653,-0.488,191.63,0.900000
20:51:50:193,0.018,-0.011,0.985,0.001,-0.001,-0.001,0.021,0.648,-0.492,190.98,-0.650000
20:51:50:204,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.648,-0.494,190.76,-0.220000
20:51:50:215,0.018,-0.011,0.987,0.001,-0.002,-0.001,0.021,0.648,-0.494,190.47,-0.290000
20:51:50:226,0.018,-0.009,0.986,0.001,-0.001,-0.000,0.021,0.650,-0.493,190.50,0.030000
20:51:50:237,0.019,-0.010,0.984,0.001,-0.001,-0.000,0.017,0.648,-0.494,190.56,0.060000
20:51:50:248,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.648,-0.494,190.23,-0.330000
20:51:50:259,0.017,-0.009,0.986,0.001,-0.002,-0.000,0.018,0.647,-0.495,190.58,0.350000
20:51:50:270,0.018,-0.010,0.983,0.001,-0.002,-0.000,0.019,0.647,-0.491,189.88,-0.700000
20:51:50:281,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.650,-0.494,190.82,0.940000
20:51:50:292,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.650,-0.494,190.73,-0.090000
20:51:50:303,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.023,0.650,-0.487,190.58,-0.150000
20:51:50:314,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.646,-0.489,190.57,-0.010000
20:51:50:325,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.648,-0.490,189.84,-0.730000
20:51:50:336,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.021,0.648,-0.496,190.58,0.740000
20:51:50:347,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.022,0.649,-0.498,190.64,0.060000
20:51:50:358,0.019,-0.010,0.985,0.001,-0.001,-0.001,0.018,0.645,-0.492,190.50,-0.140000
20:51:50:369,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.018,0.645,-0.492,190.54,0.040000
20:51:50:380,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.650,-0.494,190.30,-0.240000
20:51:50:391,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.649,-0.498,190.46,0.160000
20:51:50:402,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.017,0.650,-0.492,190.86,0.400000
20:51:50:413,0.017,-0.010,0.986,0.001,-0.002,-0.000,0.020,0.654,-0.493,190.68,-0.180000
20:51:50:424,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.018,0.648,-0.495,190.78,0.100000
20:51:50:435,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.646,-0.496,191.28,0.500000
20:51:50:446,0.019,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.646,-0.496,190.58,-0.700000
20:51:50:457,0.020,-0.011,0.984,0.001,-0.001,-0.001,0.024,0.648,-0.489,190.26,-0.320000
20:51:50:469,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.023,0.648,-0.488,190.53,0.270000
20:51:50:479,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.645,-0.492,190.92,0.390000
20:51:50:490,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.644,-0.492,190.59,-0.330000
20:51:50:501,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.025,0.647,-0.493,191.16,0.570000
20:51:50:512,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.025,0.652,-0.497,191.20,0.040000
20:51:50:523,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.025,0.652,-0.497,190.76,-0.440000
20:51:50:534,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.494,191.09,0.330000
20:51:50:545,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.019,0.647,-0.494,190.58,-0.510000
20:51:50:556,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.020,0.648,-0.489,190.61,0.030000
20:51:50:567,0.018,-0.011,0.986,0.001,-0.001,-0.001,0.022,0.648,-0.488,190.85,0.240000
20:51:50:578,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.021,0.647,-0.497,190.85,0.000000
20:51:50:589,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.650,-0.493,190.75,-0.100000
20:51:50:600,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.650,-0.493,190.72,-0.030000
20:51:50:611,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.018,0.650,-0.489,190.00,-0.720000
20:51:50:622,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.019,0.657,-0.494,190.72,0.720000
20:51:50:634,0.018,-0.011,0.984,0.001,-0.002,-0.000,0.022,0.651,-0.486,190.44,-0.280000
20:51:50:645,0.016,-0.010,0.985,0.002,-0.002,-0.001,0.018,0.650,-0.486,190.31,-0.130000
20:51:50:656,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.650,-0.495,190.63,0.320000
20:51:50:667,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.649,-0.491,190.91,0.280000
20:51:50:678,0.019,-0.009,0.986,0.001,-0.002,-0.001,0.020,0.649,-0.494,190.70,-0.210000
20:51:50:689,0.019,-0.009,0.984,0.001,-0.001,-0.000,0.016,0.647,-0.494,190.99,0.290000
20:51:50:699,0.018,-0.010,0.984,0.001,-0.001,-0.000,0.023,0.650,-0.496,191.05,0.060000
20:51:50:710,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.022,0.648,-0.488,190.82,-0.230000
20:51:50:721,0.016,-0.010,0.986,0.001,-0.001,-0.001,0.018,0.651,-0.492,190.91,0.090000
20:51:50:732,0.016,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.650,-0.488,190.08,-0.830000
20:51:50:743,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.652,-0.486,190.66,0.580000
20:51:50:754,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.020,0.649,-0.490,191.02,0.360000
20:51:50:765,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.490,190.56,-0.460000
20:51:50:776,0.017,-0.010,0.984,0.001,-0.001,-0.000,0.021,0.649,-0.489,191.41,0.850000
20:51:50:787,0.016,-0.010,0.985,0.001,-0.001,-0.001,0.024,0.648,-0.485,191.25,-0.160000
20:51:50:798,0.018,-0.009,0.986,0.001,-0.001,-0.001,0.023,0.650,-0.484,190.37,-0.880000
20:51:50:809,0.018,-0.011,0.984,0.001,-0.001,-0.000,0.019,0.657,-0.490,190.80,0.430000
20:51:50:820,0.019,-0.009,0.984,0.001,-0.001,-0.000,0.020,0.656,-0.494,190.59,-0.210000
20:51:50:831,0.016,-0.009,0.985,0.001,-0.001,-0.000,0.022,0.656,-0.491,190.70,0.110000
20:51:50:842,0.017,-0.010,0.984,0.000,-0.002,-0.001,0.022,0.656,-0.491,190.41,-0.290000
20:51:50:853,0.016,-0.010,0.985,0.001,-0.001,-0.001,0.017,0.649,-0.492,190.59,0.180000
20:51:50:864,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.653,-0.489,190.88,0.290000
20:51:50:875,0.019,-0.010,0.984,0.001,-0.002,-0.000,0.018,0.650,-0.491,190.18,-0.700000
20:51:50:886,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.654,-0.486,190.44,0.260000
20:51:50:897,0.019,-0.009,0.985,0.001,-0.001,-0.001,0.019,0.650,-0.487,190.64,0.200000
20:51:50:908,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.653,-0.488,190.64,0.000000
20:51:50:919,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.653,-0.488,190.96,0.320000
20:51:50:930,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.020,0.648,-0.484,190.82,-0.140000
20:51:50:941,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.653,-0.479,190.65,-0.170000
20:51:50:952,0.018,-0.010,0.985,0.001,-0.001,0.000,0.018,0.650,-0.482,190.86,0.210000
20:51:50:963,0.017,-0.010,0.983,0.001,-0.001,-0.001,0.017,0.649,-0.480,190.56,-0.300000
20:51:50:974,0.017,-0.009,0.985,0.001,-0.001,-0.001,0.018,0.652,-0.481,190.25,-0.310000
20:51:50:985,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.016,0.651,-0.489,191.00,0.750000
20:51:50:996,0.019,-0.009,0.985,0.001,-0.002,-0.000,0.016,0.651,-0.489,190.45,-0.550000
20:51:51:007,0.018,-0.010,0.984,0.002,-0.002,-0.000,0.018,0.652,-0.487,190.35,-0.100000
20:51:51:018,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.650,-0.482,190.26,-0.090000
20:51:51:029,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.650,-0.489,190.77,0.510000
20:51:51:040,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.018,0.650,-0.489,191.11,0.340000
20:51:51:051,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.024,0.649,-0.491,190.43,-0.680000
20:51:51:063,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.655,-0.483,190.89,0.460000
20:51:51:074,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.655,-0.483,190.92,0.030000
20:51:51:084,0.019,-0.011,0.986,0.001,-0.002,-0.001,0.024,0.655,-0.488,190.63,-0.290000
20:51:51:095,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.655,-0.493,190.58,-0.050000
20:51:51:106,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.020,0.655,-0.483,190.24,-0.340000
20:51:51:117,0.020,-0.010,0.985,0.001,-0.001,-0.000,0.022,0.646,-0.493,191.26,1.020000
20:51:51:128,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.021,0.654,-0.484,190.65,-0.610000
20:51:51:139,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.648,-0.484,190.70,0.050000
20:51:51:150,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.023,0.648,-0.484,190.45,-0.250000
20:51:51:161,0.019,-0.009,0.985,0.001,-0.002,-0.001,0.017,0.653,-0.478,190.58,0.130000
20:51:51:172,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.650,-0.476,190.21,-0.370000
20:51:51:183,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.651,-0.477,190.60,0.390000
20:51:51:194,0.018,-0.011,0.985,0.001,-0.001,-0.001,0.022,0.650,-0.479,190.13,-0.470000
20:51:51:206,0.016,-0.010,0.985,0.001,-0.002,-0.000,0.021,0.651,-0.481,190.51,0.380000
20:51:51:216,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.020,0.651,-0.485,190.73,0.220000
20:51:51:227,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.651,-0.485,190.64,-0.090000
20:51:51:238,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.014,0.647,-0.482,190.48,-0.160000
20:51:51:249,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.652,-0.487,190.37,-0.110000
20:51:51:261,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.020,0.652,-0.478,191.92,1.550000
20:51:51:272,0.018,-0.011,0.985,0.001,-0.002,-0.000,0.021,0.651,-0.479,190.76,-1.160000
20:51:51:283,0.019,-0.010,0.984,0.001,-0.001,-0.001,0.016,0.649,-0.483,190.75,-0.010000
20:51:51:294,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.650,-0.483,190.46,-0.290000
20:51:51:305,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.650,-0.486,190.53,0.070000
20:51:51:315,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.648,-0.486,190.19,-0.340000
20:51:51:326,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.481,190.64,0.450000
20:51:51:337,0.018,-0.009,0.986,0.001,-0.001,-0.001,0.022,0.649,-0.487,190.59,-0.050000
20:51:51:348,0.017,-0.010,0.986,0.001,-0.001,-0.001,0.023,0.653,-0.485,190.59,0.000000
20:51:51:359,0.019,-0.010,0.986,0.001,-0.001,-0.001,0.022,0.650,-0.488,191.17,0.580000
20:51:51:370,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.024,0.654,-0.488,190.31,-0.860000
20:51:51:381,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.024,0.649,-0.486,191.04,0.730000
20:51:51:392,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.649,-0.486,190.84,-0.200000
20:51:51:403,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.022,0.654,-0.480,190.81,-0.030000
20:51:51:414,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.020,0.652,-0.483,190.75,-0.060000
20:51:51:426,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.023,0.649,-0.489,190.96,0.210000
20:51:51:437,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.022,0.651,-0.491,190.92,-0.040000
20:51:51:448,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.023,0.650,-0.489,190.62,-0.300000
20:51:51:459,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.651,-0.486,190.24,-0.380000
20:51:51:470,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.651,-0.486,191.32,1.080000
20:51:51:481,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.021,0.649,-0.480,190.25,-1.070000
20:51:51:491,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.019,0.644,-0.485,190.33,0.080000
20:51:51:502,0.017,-0.011,0.986,0.002,-0.002,-0.001,0.022,0.646,-0.488,190.88,0.550000
20:51:51:513,0.018,-0.010,0.985,0.002,-0.002,-0.001,0.020,0.648,-0.491,189.92,-0.960000
20:51:51:524,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.018,0.647,-0.491,190.36,0.440000
20:51:51:535,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.021,0.651,-0.491,190.11,-0.250000
20:51:51:546,0.019,-0.011,0.983,0.001,-0.002,-0.001,0.021,0.651,-0.491,190.51,0.400000
20:51:51:557,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.019,0.647,-0.489,190.84,0.330000
20:51:51:568,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.649,-0.493,190.98,0.140000
20:51:51:579,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.648,-0.490,190.65,-0.330000
20:51:51:590,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.648,-0.489,190.79,0.140000
20:51:51:601,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.652,-0.489,190.57,-0.220000
20:51:51:612,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.654,-0.497,190.99,0.420000
20:51:51:623,0.016,-0.011,0.984,0.001,-0.002,-0.001,0.022,0.654,-0.497,190.99,0.000000
20:51:51:634,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.021,0.648,-0.491,190.61,-0.380000
20:51:51:645,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.482,191.02,0.410000
20:51:51:656,0.017,-0.008,0.985,0.001,-0.001,-0.001,0.024,0.648,-0.490,190.84,-0.180000
20:51:51:667,0.018,-0.010,0.983,0.001,-0.002,-0.000,0.024,0.649,-0.484,190.76,-0.080000
20:51:51:678,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.648,-0.483,190.77,0.010000
20:51:51:689,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.648,-0.482,190.17,-0.600000
20:51:51:700,0.018,-0.009,0.986,0.001,-0.002,-0.001,0.019,0.648,-0.482,191.11,0.940000
20:51:51:711,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.650,-0.485,190.47,-0.640000
20:51:51:722,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.029,0.646,-0.484,190.96,0.490000
20:51:51:733,0.019,-0.010,0.986,0.001,-0.002,-0.001,0.024,0.649,-0.488,190.74,-0.220000
20:51:51:744,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.026,0.651,-0.489,191.24,0.500000
20:51:51:755,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.026,0.649,-0.488,191.03,-0.210000
20:51:51:766,0.016,-0.011,0.984,0.001,-0.002,-0.001,0.024,0.652,-0.489,191.19,0.160000
20:51:51:777,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.024,0.652,-0.489,191.26,0.070000
20:51:51:788,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.650,-0.490,191.16,-0.100000
20:51:51:799,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.644,-0.489,190.59,-0.570000
20:51:51:810,0.019,-0.010,0.986,0.001,-0.002,-0.001,0.028,0.649,-0.484,190.58,-0.010000
20:51:51:821,0.016,-0.010,0.985,0.001,-0.001,-0.001,0.022,0.643,-0.484,190.67,0.090000
20:51:51:832,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.026,0.644,-0.485,190.41,-0.260000
20:51:51:843,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.028,0.646,-0.494,190.90,0.490000
20:51:51:854,0.017,-0.010,0.983,0.001,-0.001,-0.001,0.028,0.646,-0.494,190.60,-0.300000
20:51:51:865,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.028,0.650,-0.494,190.04,-0.560000
20:51:51:876,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.645,-0.491,190.28,0.240000
20:51:51:887,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.652,-0.494,190.75,0.470000
20:51:51:898,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.023,0.647,-0.495,190.98,0.230000
20:51:51:909,0.016,-0.010,0.986,0.001,-0.002,-0.001,0.022,0.653,-0.493,191.23,0.250000
20:51:51:920,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.650,-0.489,191.10,-0.130000
20:51:51:931,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.650,-0.489,190.02,-1.080000
20:51:51:942,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.649,-0.488,190.71,0.690000
20:51:51:953,0.019,-0.010,0.985,0.001,-0.002,-0.000,0.022,0.649,-0.499,190.85,0.140000
20:51:51:964,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.027,0.651,-0.495,190.87,0.020000
20:51:51:976,0.017,-0.009,0.984,0.001,-0.001,-0.001,0.025,0.648,-0.491,191.29,0.420000
20:51:51:987,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.026,0.651,-0.490,190.92,-0.370000
20:51:51:998,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.026,0.649,-0.491,190.76,-0.160000
20:51:52:009,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.026,0.647,-0.495,190.04,-0.720000
20:51:52:020,0.018,-0.009,0.983,0.001,-0.001,-0.001,0.029,0.647,-0.495,191.12,1.080000
20:51:52:031,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.652,-0.489,190.44,-0.680000
20:51:52:042,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.021,0.647,-0.494,191.03,0.590000
20:51:52:052,0.017,-0.011,0.985,0.001,-0.001,-0.001,0.022,0.651,-0.491,191.06,0.030000
20:51:52:063,0.016,-0.011,0.983,0.002,-0.002,-0.000,0.024,0.651,-0.494,191.23,0.170000
20:51:52:074,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.024,0.651,-0.489,190.77,-0.460000
20:51:52:085,0.016,-0.009,0.985,0.001,-0.001,-0.001,0.023,0.648,-0.489,190.19,-0.580000
20:51:52:096,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.023,0.648,-0.489,190.44,0.250000
20:51:52:107,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.022,0.646,-0.490,190.27,-0.170000
20:51:52:118,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.647,-0.491,191.02,0.750000
20:51:52:129,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.027,0.647,-0.491,190.31,-0.710000
20:51:52:140,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.025,0.646,-0.494,190.55,0.240000
20:51:52:151,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.646,-0.499,190.64,0.090000
20:51:52:162,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.024,0.645,-0.497,190.79,0.150000
20:51:52:173,0.017,-0.009,0.985,0.001,-0.002,-0.000,0.024,0.645,-0.497,190.74,-0.050000
20:51:52:184,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.647,-0.498,190.44,-0.300000
20:51:52:195,0.019,-0.009,0.985,0.001,-0.001,-0.001,0.024,0.648,-0.497,190.73,0.290000
