t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:25:56:735,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.431,0.285,-0.514,192.01,0.050000
21:25:56:746,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.282,-0.511,191.20,-0.810000
21:25:56:757,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.431,0.283,-0.514,191.73,0.530000
21:25:56:768,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.521,191.46,-0.270000
21:25:56:779,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.432,0.279,-0.521,191.75,0.290000
21:25:56:790,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.283,-0.513,191.64,-0.110000
21:25:56:801,-0.001,-0.023,0.983,0.001,-0.002,-0.000,-0.431,0.280,-0.518,191.69,0.050000
21:25:56:812,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.283,-0.517,192.10,0.410000
21:25:56:823,-0.002,-0.022,0.980,0.000,-0.001,-0.001,-0.432,0.281,-0.517,191.77,-0.330000
21:25:56:834,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.433,0.279,-0.517,191.74,-0.030000
21:25:56:845,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.432,0.282,-0.516,191.32,-0.420000
21:25:56:856,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.282,-0.516,192.15,0.830000
21:25:56:866,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.425,0.279,-0.516,191.50,-0.650000
21:25:56:878,-0.002,-0.021,0.983,0.001,-0.002,-0.001,-0.427,0.281,-0.516,191.81,0.310000
21:25:56:889,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.520,192.35,0.540000
21:25:56:900,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.428,0.284,-0.514,191.93,-0.420000
21:25:56:911,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.278,-0.510,192.56,0.630000
21:25:56:922,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.279,-0.511,191.88,-0.680000
21:25:56:933,-0.001,-0.022,0.981,0.001,-0.001,-0.000,-0.435,0.279,-0.511,191.79,-0.090000
21:25:56:944,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.515,191.84,0.050000
21:25:56:955,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.282,-0.511,191.50,-0.340000
21:25:56:966,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.279,-0.514,192.20,0.700000
21:25:56:977,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.428,0.283,-0.514,191.81,-0.390000
21:25:56:988,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.434,0.284,-0.512,191.58,-0.230000
21:25:56:999,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.284,-0.512,191.16,-0.420000
21:25:57:010,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.284,-0.512,191.30,0.140000
21:25:57:021,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.435,0.282,-0.514,191.81,0.510000
21:25:57:032,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.284,-0.516,191.79,-0.020000
21:25:57:043,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.282,-0.514,192.06,0.270000
21:25:57:054,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.520,192.23,0.170000
21:25:57:065,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.282,-0.516,191.51,-0.720000
21:25:57:076,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.283,-0.508,191.70,0.190000
21:25:57:087,-0.001,-0.022,0.983,0.000,-0.002,-0.001,-0.432,0.283,-0.508,192.05,0.350000
21:25:57:098,-0.001,-0.022,0.982,0.001,-0.001,-0.000,-0.433,0.282,-0.508,191.58,-0.470000
21:25:57:109,-0.002,-0.022,0.983,0.001,-0.001,-0.001,-0.435,0.285,-0.511,191.91,0.330000
21:25:57:120,-0.003,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.510,191.46,-0.450000
21:25:57:131,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.430,0.280,-0.515,191.49,0.030000
21:25:57:142,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.426,0.281,-0.514,191.94,0.450000
21:25:57:153,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.435,0.282,-0.509,191.83,-0.110000
21:25:57:164,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.435,0.282,-0.509,191.56,-0.270000
21:25:57:175,-0.001,-0.024,0.980,0.001,-0.002,-0.001,-0.433,0.281,-0.514,191.74,0.180000
21:25:57:186,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.285,-0.515,191.83,0.090000
21:25:57:197,-0.001,-0.024,0.983,0.001,-0.002,-0.001,-0.431,0.284,-0.514,191.83,0.000000
21:25:57:208,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.283,-0.511,191.70,-0.130000
21:25:57:219,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.431,0.285,-0.517,192.10,0.400000
21:25:57:230,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.282,-0.518,191.61,-0.490000
21:25:57:241,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.282,-0.518,191.90,0.290000
21:25:57:252,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.279,-0.508,191.95,0.050000
21:25:57:263,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.511,192.01,0.060000
21:25:57:274,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.431,0.282,-0.515,192.10,0.090000
21:25:57:285,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.427,0.281,-0.514,191.35,-0.750000
21:25:57:296,-0.001,-0.024,0.980,0.001,-0.001,-0.001,-0.430,0.284,-0.512,191.73,0.380000
21:25:57:307,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.429,0.283,-0.512,192.11,0.380000
21:25:57:318,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.283,-0.513,191.19,-0.920000
21:25:57:329,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.429,0.283,-0.513,192.20,1.010000
21:25:57:340,-0.002,-0.022,0.981,0.001,-0.002,-0.000,-0.430,0.285,-0.515,191.33,-0.870000
21:25:57:351,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.424,0.287,-0.520,192.22,0.890000
21:25:57:362,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.425,0.286,-0.517,191.22,-1.000000
21:25:57:373,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.287,-0.514,191.84,0.620000
21:25:57:384,-0.002,-0.023,0.984,0.001,-0.001,-0.000,-0.431,0.282,-0.517,191.39,-0.450000
21:25:57:395,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.284,-0.513,191.63,0.240000
21:25:57:406,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.284,-0.513,192.23,0.600000
21:25:57:417,-0.001,-0.024,0.983,0.001,-0.001,-0.001,-0.429,0.284,-0.512,191.47,-0.760000
21:25:57:428,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.426,0.281,-0.514,191.66,0.190000
21:25:57:439,-0.001,-0.023,0.980,0.001,-0.002,-0.000,-0.429,0.283,-0.512,192.13,0.470000
21:25:57:450,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.427,0.283,-0.514,191.12,-1.010000
21:25:57:461,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.285,-0.517,191.85,0.730000
21:25:57:472,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.280,-0.518,191.09,-0.760000
21:25:57:483,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.280,-0.518,192.09,1.000000
21:25:57:494,-0.001,-0.023,0.984,0.001,-0.002,-0.001,-0.428,0.282,-0.517,191.23,-0.860000
21:25:57:505,-0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.285,-0.508,191.19,-0.040000
21:25:57:516,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.278,-0.512,191.81,0.620000
21:25:57:527,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.508,191.97,0.160000
21:25:57:538,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.431,0.280,-0.514,192.14,0.170000
21:25:57:549,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.285,-0.507,192.16,0.020000
21:25:57:560,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.285,-0.507,191.51,-0.650000
21:25:57:571,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.424,0.282,-0.509,191.83,0.320000
21:25:57:582,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.428,0.282,-0.508,191.12,-0.710000
21:25:57:593,-0.001,-0.022,0.982,0.000,-0.002,-0.001,-0.434,0.282,-0.513,191.94,0.820000
21:25:57:604,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.279,-0.514,191.90,-0.040000
21:25:57:615,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.281,-0.512,192.14,0.240000
21:25:57:626,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.285,-0.512,192.09,-0.050000
21:25:57:637,-0.002,-0.022,0.983,0.000,-0.001,-0.001,-0.434,0.285,-0.512,191.54,-0.550000
21:25:57:648,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.433,0.285,-0.517,191.71,0.170000
21:25:57:660,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.431,0.280,-0.512,191.97,0.260000
21:25:57:670,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.435,0.284,-0.516,191.69,-0.280000
21:25:57:681,-0.002,-0.023,0.983,0.000,-0.002,-0.001,-0.433,0.282,-0.511,191.79,0.100000
21:25:57:692,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.288,-0.513,191.17,-0.620000
21:25:57:703,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.282,-0.510,191.45,0.280000
21:25:57:714,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.282,-0.510,192.07,0.620000
21:25:57:725,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.284,-0.510,191.88,-0.190000
21:25:57:736,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.283,-0.506,192.27,0.390000
21:25:57:747,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.436,0.278,-0.507,191.80,-0.470000
21:25:57:758,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.281,-0.513,191.36,-0.440000
21:25:57:769,-0.000,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.279,-0.511,191.76,0.400000
21:25:57:780,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.280,-0.505,191.40,-0.360000
21:25:57:791,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.430,0.280,-0.505,191.94,0.540000
21:25:57:802,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.278,-0.512,192.54,0.600000
21:25:57:813,-0.001,-0.024,0.983,0.001,-0.002,-0.001,-0.430,0.279,-0.515,192.01,-0.530000
21:25:57:824,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.429,0.280,-0.505,191.73,-0.280000
21:25:57:835,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.509,191.26,-0.470000
21:25:57:846,-0.002,-0.024,0.980,0.001,-0.002,-0.001,-0.430,0.277,-0.505,191.65,0.390000
21:25:57:857,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.283,-0.513,192.08,0.430000
21:25:57:868,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.283,-0.513,191.83,-0.250000
21:25:57:879,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.429,0.280,-0.514,191.47,-0.360000
21:25:57:890,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.284,-0.512,192.43,0.960000
21:25:57:901,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.429,0.279,-0.514,192.02,-0.410000
21:25:57:912,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.511,192.03,0.010000
21:25:57:923,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.426,0.277,-0.511,191.67,-0.360000
21:25:57:934,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.279,-0.510,192.14,0.470000
21:25:57:945,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.430,0.279,-0.510,191.50,-0.640000
21:25:57:956,-0.001,-0.022,0.983,0.000,-0.002,-0.001,-0.433,0.279,-0.515,192.26,0.760000
21:25:57:967,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.280,-0.517,191.89,-0.370000
21:25:57:978,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.438,0.278,-0.514,191.75,-0.140000
21:25:57:989,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.430,0.278,-0.511,191.57,-0.180000
21:25:58:000,0.000,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.278,-0.510,192.37,0.800000
21:25:58:011,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.278,-0.509,191.53,-0.840000
21:25:58:022,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.433,0.278,-0.516,192.00,0.470000
21:25:58:032,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.516,192.13,0.130000
21:25:58:044,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.432,0.276,-0.515,191.59,-0.540000
21:25:58:055,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.506,192.54,0.950000
21:25:58:066,-0.002,-0.021,0.982,0.001,-0.002,-0.001,-0.431,0.278,-0.509,191.64,-0.900000
21:25:58:077,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.277,-0.514,191.84,0.200000
21:25:58:088,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.282,-0.515,191.92,0.080000
21:25:58:099,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.277,-0.506,191.43,-0.490000
21:25:58:109,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.433,0.277,-0.506,191.57,0.140000
21:25:58:121,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.430,0.284,-0.505,191.99,0.420000
21:25:58:132,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.286,-0.511,191.49,-0.500000
21:25:58:143,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.512,191.48,-0.010000
21:25:58:154,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.516,192.04,0.560000
21:25:58:165,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.513,192.06,0.020000
21:25:58:176,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.512,191.85,-0.210000
21:25:58:187,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.280,-0.512,191.56,-0.290000
21:25:58:198,-0.001,-0.023,0.980,0.001,-0.002,-0.000,-0.435,0.281,-0.509,192.00,0.440000
21:25:58:208,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.279,-0.508,191.92,-0.080000
21:25:58:220,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.277,-0.508,191.85,-0.070000
21:25:58:231,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.431,0.281,-0.511,191.87,0.020000
21:25:58:242,-0.000,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.512,191.66,-0.210000
21:25:58:253,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.508,191.26,-0.400000
21:25:58:264,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.508,191.89,0.630000
21:25:58:275,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.284,-0.514,192.05,0.160000
21:25:58:286,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.282,-0.514,192.52,0.470000
21:25:58:297,-0.001,-0.022,0.981,0.001,-0.002,-0.000,-0.434,0.282,-0.515,191.35,-1.170000
21:25:58:308,-0.000,-0.023,0.982,0.001,-0.002,-0.000,-0.434,0.283,-0.515,191.30,-0.050000
21:25:58:319,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.283,-0.513,191.90,0.600000
21:25:58:330,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.283,-0.521,191.75,-0.150000
21:25:58:341,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.435,0.283,-0.521,191.65,-0.100000
21:25:58:352,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.435,0.282,-0.515,191.69,0.040000
21:25:58:363,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.280,-0.516,192.13,0.440000
21:25:58:374,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.281,-0.512,192.16,0.030000
21:25:58:384,-0.001,-0.023,0.980,0.000,-0.002,-0.001,-0.436,0.282,-0.515,192.24,0.080000
21:25:58:396,-0.001,-0.022,0.980,0.000,-0.002,-0.001,-0.433,0.283,-0.514,191.73,-0.510000
21:25:58:407,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.280,-0.516,192.33,0.600000
21:25:58:418,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.516,191.92,-0.410000
21:25:58:429,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.515,191.57,-0.350000
21:25:58:440,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.286,-0.517,191.93,0.360000
21:25:58:451,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.435,0.285,-0.509,192.01,0.080000
21:25:58:462,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.437,0.283,-0.512,191.76,-0.250000
21:25:58:473,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.284,-0.512,192.35,0.590000
21:25:58:484,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.280,-0.517,191.83,-0.520000
21:25:58:495,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.517,192.11,0.280000
21:25:58:506,-0.002,-0.023,0.980,0.000,-0.002,-0.001,-0.435,0.282,-0.521,191.67,-0.440000
21:25:58:517,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.522,191.72,0.050000
21:25:58:528,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.438,0.281,-0.521,191.42,-0.300000
21:25:58:539,-0.003,-0.022,0.982,0.000,-0.001,-0.000,-0.437,0.279,-0.522,191.65,0.230000
21:25:58:550,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.282,-0.520,191.71,0.060000
21:25:58:561,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.285,-0.516,192.87,1.160000
21:25:58:572,-0.001,-0.022,0.982,0.000,-0.001,-0.001,-0.432,0.285,-0.516,191.56,-1.310000
21:25:58:583,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.283,-0.516,192.01,0.450000
21:25:58:594,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.279,-0.511,191.81,-0.200000
21:25:58:605,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.280,-0.519,192.53,0.720000
21:25:58:616,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.278,-0.518,191.82,-0.710000
21:25:58:627,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.438,0.281,-0.510,192.04,0.220000
21:25:58:637,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.436,0.279,-0.518,192.32,0.280000
21:25:58:649,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.279,-0.518,191.44,-0.880000
21:25:58:660,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.438,0.283,-0.517,191.98,0.540000
21:25:58:671,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.437,0.277,-0.521,192.33,0.350000
21:25:58:682,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.438,0.280,-0.518,192.18,-0.150000
21:25:58:693,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.435,0.281,-0.515,192.15,-0.030000
21:25:58:704,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.437,0.282,-0.515,191.77,-0.380000
21:25:58:714,-0.001,-0.023,0.983,0.001,-0.002,-0.000,-0.431,0.282,-0.515,192.09,0.320000
21:25:58:726,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.282,-0.522,191.99,-0.100000
21:25:58:737,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.285,-0.522,191.99,0.000000
21:25:58:748,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.282,-0.519,191.89,-0.100000
21:25:58:759,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.434,0.284,-0.516,191.43,-0.460000
21:25:58:770,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.285,-0.520,191.81,0.380000
21:25:58:781,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.439,0.283,-0.512,191.57,-0.240000
21:25:58:791,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.437,0.281,-0.520,192.63,1.060000
21:25:58:803,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.437,0.282,-0.517,191.83,-0.800000
21:25:58:814,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.282,-0.517,192.68,0.850000
21:25:58:825,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.437,0.284,-0.520,192.04,-0.640000
21:25:58:836,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.281,-0.515,192.18,0.140000
21:25:58:847,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.435,0.281,-0.516,192.24,0.060000
21:25:58:858,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.278,-0.515,191.71,-0.530000
21:25:58:868,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.438,0.281,-0.515,191.87,0.160000
21:25:58:880,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.280,-0.513,191.29,-0.580000
21:25:58:891,-0.001,-0.022,0.980,0.001,-0.002,-0.000,-0.437,0.280,-0.513,191.88,0.590000
21:25:58:902,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.439,0.285,-0.521,191.92,0.040000
21:25:58:913,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.279,-0.515,191.76,-0.160000
21:25:58:923,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.280,-0.516,191.64,-0.120000
21:25:58:935,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.436,0.283,-0.517,192.15,0.510000
21:25:58:946,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.441,0.282,-0.520,191.76,-0.390000
21:25:58:957,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.439,0.279,-0.507,192.27,0.510000
21:25:58:968,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.439,0.279,-0.507,192.49,0.220000
21:25:58:979,-0.002,-0.024,0.982,0.000,-0.002,-0.001,-0.438,0.281,-0.520,192.63,0.140000
21:25:58:990,-0.001,-0.024,0.982,0.000,-0.002,-0.001,-0.438,0.282,-0.514,192.44,-0.190000
21:25:59:000,-0.002,-0.021,0.982,0.001,-0.002,-0.001,-0.433,0.278,-0.520,191.97,-0.470000
21:25:59:012,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.437,0.281,-0.522,191.73,-0.240000
21:25:59:023,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.438,0.283,-0.516,191.21,-0.520000
21:25:59:034,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.284,-0.513,192.15,0.940000
21:25:59:045,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.284,-0.513,192.01,-0.140000
21:25:59:056,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.439,0.284,-0.513,192.42,0.410000
21:25:59:067,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.439,0.279,-0.518,191.94,-0.480000
21:25:59:078,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.282,-0.515,191.52,-0.420000
21:25:59:089,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.437,0.283,-0.521,192.02,0.500000
21:25:59:100,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.280,-0.517,191.83,-0.190000
21:25:59:110,-0.002,-0.021,0.981,0.001,-0.002,-0.001,-0.437,0.280,-0.512,191.59,-0.240000
21:25:59:122,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.280,-0.512,191.84,0.250000
21:25:59:133,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.438,0.278,-0.515,192.15,0.310000
21:25:59:144,-0.001,-0.022,0.979,0.001,-0.002,-0.001,-0.436,0.285,-0.511,192.03,-0.120000
21:25:59:155,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.281,-0.506,191.93,-0.100000
21:25:59:165,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.433,0.280,-0.516,192.00,0.070000
21:25:59:177,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.437,0.279,-0.515,191.63,-0.370000
21:25:59:188,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.278,-0.521,192.06,0.430000
21:25:59:199,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.278,-0.521,192.21,0.150000
21:25:59:210,-0.002,-0.023,0.982,0.000,-0.001,-0.000,-0.438,0.279,-0.513,191.76,-0.450000
21:25:59:221,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.435,0.280,-0.515,192.03,0.270000
21:25:59:232,-0.002,-0.023,0.982,0.000,-0.002,-0.000,-0.439,0.277,-0.523,191.56,-0.470000
21:25:59:242,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.432,0.280,-0.516,192.21,0.650000
21:25:59:254,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.435,0.278,-0.512,192.04,-0.170000
21:25:59:265,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.437,0.278,-0.508,192.39,0.350000
21:25:59:276,-0.003,-0.024,0.983,0.000,-0.002,-0.001,-0.437,0.278,-0.508,192.14,-0.250000
21:25:59:287,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.281,-0.517,192.22,0.080000
21:25:59:297,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.434,0.280,-0.515,192.20,-0.020000
