t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:47:52:306,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.434,0.279,-0.502,191.61,0.120000
21:47:52:317,-0.003,-0.024,0.982,0.001,-0.002,-0.000,-0.434,0.275,-0.507,191.65,0.040000
21:47:52:328,-0.004,-0.024,0.982,0.001,-0.002,-0.000,-0.434,0.277,-0.508,192.08,0.430000
21:47:52:339,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.277,-0.513,191.55,-0.530000
21:47:52:350,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.433,0.281,-0.505,191.30,-0.250000
21:47:52:361,-0.003,-0.022,0.984,0.001,-0.001,-0.000,-0.435,0.284,-0.507,192.19,0.890000
21:47:52:372,-0.002,-0.025,0.982,0.001,-0.002,-0.001,-0.435,0.284,-0.507,192.28,0.090000
21:47:52:383,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.437,0.278,-0.514,192.40,0.120000
21:47:52:394,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.280,-0.515,192.20,-0.200000
21:47:52:405,-0.001,-0.024,0.981,0.001,-0.001,-0.000,-0.437,0.281,-0.512,191.79,-0.410000
21:47:52:416,-0.002,-0.025,0.982,0.001,-0.001,-0.001,-0.431,0.279,-0.512,191.83,0.040000
21:47:52:427,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.432,0.277,-0.513,191.80,-0.030000
21:47:52:438,-0.002,-0.024,0.983,0.001,-0.002,-0.000,-0.432,0.280,-0.518,191.54,-0.260000
21:47:52:449,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.518,191.57,0.030000
21:47:52:460,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.280,-0.520,192.48,0.910000
21:47:52:471,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.279,-0.516,191.63,-0.850000
21:47:52:482,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.282,-0.515,191.99,0.360000
21:47:52:493,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.281,-0.511,191.73,-0.260000
21:47:52:504,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.278,-0.514,191.56,-0.170000
21:47:52:515,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.276,-0.513,192.30,0.740000
21:47:52:526,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.276,-0.514,191.59,-0.710000
21:47:52:537,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.276,-0.514,191.87,0.280000
21:47:52:548,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.281,-0.512,191.46,-0.410000
21:47:52:559,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.432,0.277,-0.513,191.86,0.400000
21:47:52:570,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.283,-0.516,191.35,-0.510000
21:47:52:581,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.278,-0.509,191.62,0.270000
21:47:52:592,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.438,0.279,-0.508,191.98,0.360000
21:47:52:603,-0.002,-0.024,0.981,0.001,-0.001,-0.001,-0.438,0.280,-0.514,191.86,-0.120000
21:47:52:614,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.280,-0.514,192.42,0.560000
21:47:52:625,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.438,0.275,-0.512,191.71,-0.710000
21:47:52:636,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.276,-0.511,190.97,-0.740000
21:47:52:647,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.276,-0.508,191.93,0.960000
21:47:52:658,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.438,0.277,-0.520,191.95,0.020000
21:47:52:669,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.433,0.279,-0.521,190.90,-1.050000
21:47:52:680,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.433,0.275,-0.514,191.86,0.960000
21:47:52:691,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.275,-0.514,191.15,-0.710000
21:47:52:702,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.436,0.277,-0.515,191.37,0.220000
21:47:52:713,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.276,-0.514,191.90,0.530000
21:47:52:724,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.436,0.280,-0.512,191.67,-0.230000
21:47:52:735,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.435,0.279,-0.512,191.67,0.000000
21:47:52:746,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.281,-0.512,191.44,-0.230000
21:47:52:757,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.436,0.281,-0.511,191.60,0.160000
21:47:52:768,-0.004,-0.023,0.983,0.001,-0.001,-0.001,-0.436,0.281,-0.511,191.39,-0.210000
21:47:52:779,-0.003,-0.023,0.983,0.000,-0.001,-0.001,-0.431,0.278,-0.512,191.80,0.410000
21:47:52:791,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.277,-0.511,191.25,-0.550000
21:47:52:801,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.432,0.279,-0.512,191.74,0.490000
21:47:52:812,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.512,192.62,0.880000
21:47:52:823,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.281,-0.511,192.23,-0.390000
21:47:52:834,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.509,191.98,-0.250000
21:47:52:845,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.280,-0.509,191.38,-0.600000
21:47:52:856,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.280,-0.507,191.63,0.250000
21:47:52:867,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.283,-0.511,191.20,-0.430000
21:47:52:878,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.282,-0.510,191.75,0.550000
21:47:52:889,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.282,-0.520,191.22,-0.530000
21:47:52:900,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.434,0.283,-0.520,191.30,0.080000
21:47:52:911,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.434,0.281,-0.515,190.86,-0.440000
21:47:52:922,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.434,0.281,-0.515,191.93,1.070000
21:47:52:933,-0.003,-0.022,0.982,0.000,-0.001,-0.000,-0.437,0.282,-0.519,191.41,-0.520000
21:47:52:944,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.431,0.278,-0.518,191.40,-0.010000
21:47:52:955,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.429,0.280,-0.514,191.90,0.500000
21:47:52:966,-0.001,-0.023,0.982,0.001,-0.002,-0.000,-0.435,0.279,-0.509,190.82,-1.080000
21:47:52:977,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.437,0.277,-0.516,191.95,1.130000
21:47:52:988,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.435,0.277,-0.518,191.99,0.040000
21:47:52:999,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.435,0.277,-0.518,191.68,-0.310000
21:47:53:010,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.278,-0.512,191.58,-0.100000
21:47:53:021,-0.004,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.278,-0.509,192.18,0.600000
21:47:53:032,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.279,-0.512,191.47,-0.710000
21:47:53:043,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.429,0.280,-0.509,190.97,-0.500000
21:47:53:054,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.279,-0.512,191.62,0.650000
21:47:53:065,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.426,0.280,-0.512,192.17,0.550000
21:47:53:076,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.426,0.280,-0.512,192.09,-0.080000
21:47:53:087,-0.002,-0.023,0.984,0.000,-0.002,-0.001,-0.431,0.278,-0.515,191.40,-0.690000
21:47:53:098,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.275,-0.519,191.03,-0.370000
21:47:53:109,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.280,-0.518,191.47,0.440000
21:47:53:120,-0.002,-0.024,0.983,0.001,-0.002,-0.000,-0.429,0.280,-0.518,191.79,0.320000
21:47:53:131,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.277,-0.515,191.33,-0.460000
21:47:53:142,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.515,191.89,0.560000
21:47:53:153,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.516,192.52,0.630000
21:47:53:164,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.281,-0.516,191.92,-0.600000
21:47:53:175,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.427,0.284,-0.513,191.14,-0.780000
21:47:53:186,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.433,0.281,-0.507,192.13,0.990000
21:47:53:197,-0.003,-0.024,0.982,0.000,-0.002,-0.001,-0.429,0.279,-0.514,191.92,-0.210000
21:47:53:208,-0.003,-0.021,0.982,0.000,-0.002,-0.001,-0.433,0.282,-0.513,191.43,-0.490000
21:47:53:219,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.285,-0.510,192.21,0.780000
21:47:53:230,-0.003,-0.023,0.984,0.001,-0.001,-0.001,-0.432,0.280,-0.517,191.83,-0.380000
21:47:53:241,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.430,0.280,-0.517,191.92,0.090000
21:47:53:252,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.512,192.06,0.140000
21:47:53:263,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.430,0.276,-0.508,191.85,-0.210000
21:47:53:274,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.428,0.276,-0.518,191.26,-0.590000
21:47:53:285,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.274,-0.518,191.05,-0.210000
21:47:53:296,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.437,0.277,-0.517,191.71,0.660000
21:47:53:307,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.436,0.276,-0.514,191.35,-0.360000
21:47:53:318,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.436,0.276,-0.514,191.36,0.010000
21:47:53:329,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.438,0.277,-0.509,191.85,0.490000
21:47:53:340,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.276,-0.514,191.27,-0.580000
21:47:53:351,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.433,0.275,-0.514,191.89,0.620000
21:47:53:362,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.428,0.274,-0.520,191.55,-0.340000
21:47:53:373,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.278,-0.518,191.71,0.160000
21:47:53:384,-0.003,-0.023,0.980,0.001,-0.001,-0.001,-0.432,0.276,-0.515,192.18,0.470000
21:47:53:395,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.276,-0.515,191.67,-0.510000
21:47:53:406,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.434,0.274,-0.518,192.05,0.380000
21:47:53:417,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.434,0.274,-0.517,192.02,-0.030000
21:47:53:428,-0.003,-0.023,0.983,0.001,-0.001,-0.000,-0.435,0.278,-0.517,191.68,-0.340000
21:47:53:439,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.434,0.278,-0.516,191.29,-0.390000
21:47:53:450,-0.002,-0.025,0.980,0.001,-0.002,-0.001,-0.433,0.277,-0.516,192.13,0.840000
21:47:53:461,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.276,-0.511,192.00,-0.130000
21:47:53:472,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.276,-0.511,191.59,-0.410000
21:47:53:483,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.280,-0.508,191.26,-0.330000
21:47:53:494,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.429,0.279,-0.515,191.93,0.670000
21:47:53:505,-0.002,-0.023,0.983,0.000,-0.002,-0.001,-0.428,0.281,-0.514,191.99,0.060000
21:47:53:516,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.508,192.02,0.030000
21:47:53:527,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.279,-0.511,191.50,-0.520000
21:47:53:538,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.428,0.280,-0.508,191.74,0.240000
21:47:53:549,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.280,-0.508,191.65,-0.090000
21:47:53:560,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.427,0.284,-0.513,191.60,-0.050000
21:47:53:571,-0.003,-0.023,0.981,0.000,-0.002,-0.000,-0.428,0.284,-0.513,192.00,0.400000
21:47:53:582,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.428,0.276,-0.512,191.52,-0.480000
21:47:53:593,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.431,0.274,-0.515,191.62,0.100000
21:47:53:604,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.276,-0.510,191.99,0.370000
21:47:53:615,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.427,0.277,-0.511,192.34,0.350000
21:47:53:626,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.277,-0.511,191.50,-0.840000
21:47:53:637,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.278,-0.516,191.36,-0.140000
21:47:53:648,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.422,0.276,-0.511,191.47,0.110000
21:47:53:659,-0.004,-0.024,0.982,0.001,-0.001,-0.001,-0.427,0.281,-0.517,191.95,0.480000
21:47:53:670,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.426,0.278,-0.517,191.92,-0.030000
21:47:53:681,-0.004,-0.023,0.983,0.001,-0.002,-0.000,-0.425,0.278,-0.519,191.39,-0.530000
21:47:53:692,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.430,0.277,-0.515,191.99,0.600000
21:47:53:703,-0.001,-0.024,0.981,0.001,-0.002,-0.000,-0.430,0.277,-0.515,191.63,-0.360000
21:47:53:714,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.273,-0.513,191.62,-0.010000
21:47:53:725,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.425,0.278,-0.512,191.48,-0.140000
21:47:53:736,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.275,-0.510,190.78,-0.700000
21:47:53:747,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.274,-0.510,191.81,1.030000
21:47:53:758,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.431,0.273,-0.507,191.67,-0.140000
21:47:53:769,-0.001,-0.024,0.981,0.000,-0.002,-0.001,-0.431,0.276,-0.506,191.57,-0.100000
21:47:53:780,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.276,-0.510,191.91,0.340000
21:47:53:791,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.275,-0.510,191.31,-0.600000
21:47:53:802,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.426,0.274,-0.513,191.49,0.180000
21:47:53:813,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.274,-0.508,191.59,0.100000
21:47:53:824,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.276,-0.513,191.89,0.300000
21:47:53:835,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.280,-0.515,191.58,-0.310000
21:47:53:846,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.429,0.278,-0.516,191.80,0.220000
21:47:53:857,-0.001,-0.024,0.982,0.001,-0.002,-0.000,-0.429,0.277,-0.514,191.52,-0.280000
21:47:53:868,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.427,0.277,-0.514,191.88,0.360000
21:47:53:879,-0.002,-0.024,0.983,0.001,-0.001,-0.001,-0.429,0.276,-0.515,191.20,-0.680000
21:47:53:890,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.275,-0.514,191.49,0.290000
21:47:53:901,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.427,0.275,-0.514,191.80,0.310000
21:47:53:912,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.276,-0.518,191.75,-0.050000
21:47:53:923,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.273,-0.509,191.71,-0.040000
21:47:53:934,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.274,-0.514,192.09,0.380000
21:47:53:945,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.430,0.274,-0.514,191.74,-0.350000
21:47:53:956,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.427,0.273,-0.508,191.63,-0.110000
21:47:53:967,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.424,0.276,-0.509,192.38,0.750000
21:47:53:978,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.278,-0.510,191.11,-1.270000
21:47:53:989,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.427,0.273,-0.506,191.54,0.430000
21:47:54:000,-0.003,-0.023,0.983,0.001,-0.001,-0.000,-0.430,0.276,-0.503,192.16,0.620000
21:47:54:011,-0.003,-0.023,0.982,0.001,-0.001,-0.000,-0.429,0.277,-0.512,191.49,-0.670000
21:47:54:022,-0.002,-0.023,0.981,0.001,-0.001,-0.000,-0.429,0.277,-0.512,191.98,0.490000
21:47:54:033,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.278,-0.511,192.46,0.480000
21:47:54:044,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.428,0.276,-0.510,191.50,-0.960000
21:47:54:055,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.427,0.279,-0.510,191.36,-0.140000
21:47:54:066,-0.004,-0.023,0.982,0.001,-0.002,-0.000,-0.428,0.283,-0.520,192.27,0.910000
21:47:54:077,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.279,-0.512,191.49,-0.780000
21:47:54:088,-0.003,-0.022,0.981,0.000,-0.002,-0.001,-0.433,0.276,-0.507,191.51,0.020000
21:47:54:099,-0.003,-0.023,0.981,0.000,-0.002,-0.000,-0.433,0.276,-0.507,191.69,0.180000
21:47:54:110,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.514,191.79,0.100000
21:47:54:121,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.277,-0.516,191.39,-0.400000
21:47:54:132,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.432,0.276,-0.516,191.47,0.080000
21:47:54:143,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.428,0.277,-0.521,191.46,-0.010000
21:47:54:154,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.276,-0.514,192.04,0.580000
21:47:54:165,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.435,0.280,-0.509,192.22,0.180000
21:47:54:176,-0.002,-0.024,0.983,0.001,-0.002,-0.000,-0.435,0.280,-0.509,191.98,-0.240000
21:47:54:187,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.276,-0.515,191.97,-0.010000
21:47:54:198,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.429,0.278,-0.513,191.60,-0.370000
21:47:54:209,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.427,0.277,-0.512,191.52,-0.080000
21:47:54:220,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.281,-0.515,191.88,0.360000
21:47:54:231,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.432,0.280,-0.511,191.62,-0.260000
21:47:54:242,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.276,-0.512,192.13,0.510000
21:47:54:253,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.276,-0.512,191.52,-0.610000
21:47:54:264,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.276,-0.510,191.59,0.070000
21:47:54:275,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.427,0.277,-0.512,191.60,0.010000
21:47:54:286,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.427,0.276,-0.515,191.41,-0.190000
21:47:54:297,-0.003,-0.023,0.981,0.001,-0.002,-0.000,-0.430,0.275,-0.510,192.04,0.630000
21:47:54:308,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.272,-0.514,192.01,-0.030000
21:47:54:319,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.427,0.277,-0.513,191.70,-0.310000
21:47:54:330,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.427,0.277,-0.513,192.55,0.850000
21:47:54:341,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.426,0.275,-0.512,191.70,-0.850000
21:47:54:352,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.428,0.281,-0.515,192.13,0.430000
21:47:54:363,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.429,0.277,-0.511,191.41,-0.720000
21:47:54:374,-0.002,-0.022,0.984,0.001,-0.002,-0.001,-0.427,0.276,-0.512,191.17,-0.240000
21:47:54:385,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.514,192.07,0.900000
21:47:54:396,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.516,191.47,-0.600000
21:47:54:407,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.281,-0.516,191.66,0.190000
21:47:54:418,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.427,0.278,-0.516,191.94,0.280000
21:47:54:429,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.275,-0.510,191.13,-0.810000
21:47:54:440,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.425,0.279,-0.513,191.66,0.530000
21:47:54:451,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.278,-0.506,191.35,-0.310000
21:47:54:462,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.427,0.277,-0.509,192.04,0.690000
21:47:54:473,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.427,0.278,-0.514,191.87,-0.170000
21:47:54:484,-0.002,-0.025,0.982,0.001,-0.001,-0.001,-0.427,0.278,-0.513,191.85,-0.020000
21:47:54:495,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.277,-0.513,192.22,0.370000
21:47:54:506,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.427,0.275,-0.515,191.75,-0.470000
21:47:54:517,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.429,0.276,-0.510,192.24,0.490000
21:47:54:528,-0.004,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.278,-0.511,191.64,-0.600000
21:47:54:539,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.427,0.277,-0.510,192.20,0.560000
21:47:54:550,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.426,0.276,-0.515,191.13,-1.070000
21:47:54:561,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.279,-0.517,191.30,0.170000
21:47:54:572,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.429,0.279,-0.517,191.87,0.570000
21:47:54:583,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.278,-0.513,191.70,-0.170000
21:47:54:594,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.279,-0.512,191.60,-0.100000
21:47:54:605,-0.002,-0.023,0.983,0.000,-0.002,-0.000,-0.435,0.282,-0.514,191.50,-0.100000
21:47:54:616,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.282,-0.515,191.30,-0.200000
21:47:54:627,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.515,190.94,-0.360000
21:47:54:638,-0.002,-0.023,0.984,0.001,-0.002,-0.001,-0.431,0.283,-0.518,192.32,1.380000
21:47:54:649,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.283,-0.518,191.69,-0.630000
21:47:54:660,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.279,-0.516,191.87,0.180000
21:47:54:671,-0.003,-0.022,0.981,0.001,-0.001,-0.001,-0.429,0.280,-0.511,192.64,0.770000
21:47:54:682,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.428,0.280,-0.514,191.94,-0.700000
21:47:54:693,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.425,0.278,-0.512,191.55,-0.390000
21:47:54:704,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.280,-0.512,191.15,-0.400000
21:47:54:715,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.271,-0.508,192.09,0.940000
21:47:54:726,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.427,0.271,-0.508,191.56,-0.530000
21:47:54:737,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.278,-0.515,191.97,0.410000
21:47:54:748,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.276,-0.513,192.03,0.060000
21:47:54:759,-0.004,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.512,191.78,-0.250000
21:47:54:770,-0.003,-0.022,0.982,0.001,-0.002,-0.000,-0.430,0.276,-0.516,192.12,0.340000
21:47:54:781,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.511,191.01,-1.110000
21:47:54:792,-0.002,-0.024,0.982,0.000,-0.002,-0.001,-0.430,0.277,-0.516,192.56,1.550000
21:47:54:803,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.277,-0.516,191.66,-0.900000
21:47:54:814,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.282,-0.519,192.11,0.450000
21:47:54:825,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.516,191.80,-0.310000
21:47:54:836,-0.002,-0.023,0.983,0.001,-0.002,-0.000,-0.427,0.280,-0.518,192.10,0.300000
21:47:54:847,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.428,0.280,-0.516,192.05,-0.050000
21:47:54:858,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.427,0.279,-0.511,191.65,-0.400000
21:47:54:869,-0.003,-0.024,0.982,0.000,-0.002,-0.000,-0.430,0.281,-0.518,191.41,-0.240000
