timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
191125_17.14.38.849,-0.02700,-0.02200,0.99100,0.07000,-0.10500,-0.03500,0.10600,0.45200,-0.55200,159.36000,0.09000
191125_17.14.38.850,-0.02700,-0.02200,0.99100,0.05300,-0.12300,-0.03500,0.11200,0.45900,-0.55800,159.83000,0.47000
191125_17.14.38.850,-0.02600,-0.02200,0.99100,0.05300,-0.10500,-0.01800,0.11400,0.45800,-0.55500,159.50000,-0.33000
191125_17.14.38.851,-0.02600,-0.02200,0.99200,0.07000,-0.10500,-0.01800,0.11300,0.45500,-0.55900,159.96000,0.46000
191125_17.14.38.852,-0.02700,-0.02200,0.99200,0.07000,-0.10500,-0.01800,0.11100,0.45400,-0.55000,159.28000,-0.68000
191125_17.14.38.853,-0.02600,-0.02100,0.99100,0.07000,-0.10500,-0.03500,0.11300,0.45900,-0.55400,159.63000,0.35000
191125_17.14.38.853,-0.02600,-0.02200,0.99100,0.07000,-0.12300,-0.01800,0.11100,0.45300,-0.56200,159.07000,-0.56000
191125_17.14.38.854,-0.02600,-0.02100,0.99100,0.05300,-0.12300,-0.01800,0.11100,0.45600,-0.56600,159.51000,0.44000
191125_17.14.38.855,-0.02600,-0.02200,0.99100,0.03500,-0.10500,-0.03500,0.11100,0.45000,-0.55800,159.43000,-0.08000
191125_17.14.38.856,-0.02800,-0.02100,0.99200,0.07000,-0.10500,-0.03500,0.11500,0.45600,-0.56300,159.93000,0.50000
191125_17.14.38.856,-0.02600,-0.02200,0.98800,0.05300,-0.12300,-0.01800,0.11100,0.45200,-0.55600,159.25000,-0.68000
191125_17.14.38.857,-0.02600,-0.02100,0.99400,0.05300,-0.12300,-0.03500,0.10900,0.45300,-0.56000,159.81000,0.56000
191125_17.14.38.858,-0.02600,-0.02200,0.99000,0.07000,-0.14000,-0.01800,0.10700,0.45700,-0.56000,159.51000,-0.30000
191125_17.14.38.859,-0.02500,-0.02200,0.99100,0.05300,-0.10500,-0.03500,0.10900,0.45400,-0.56000,158.56000,-0.95000
191125_17.14.38.859,-0.02600,-0.02200,0.99100,0.07000,-0.10500,-0.01800,0.10400,0.45400,-0.55300,159.41000,0.85000
191125_17.14.38.860,-0.02800,-0.02200,0.99000,0.07000,-0.08700,-0.01800,0.11100,0.45900,-0.55400,159.40000,-0.01000
191125_17.14.38.861,-0.02600,-0.02100,0.99100,0.05300,-0.08700,-0.01800,0.11400,0.45600,-0.56500,159.03000,-0.37000
191125_17.14.38.861,-0.02600,-0.02200,0.99200,0.05300,-0.08700,-0.01800,0.11000,0.45600,-0.55700,159.51000,0.48000
191125_17.14.38.862,-0.02800,-0.02200,0.99300,0.07000,-0.08700,-0.03500,0.11000,0.45900,-0.55400,159.07000,-0.44000
191125_17.14.38.863,-0.02600,-0.02200,0.99200,0.05300,-0.10500,-0.01800,0.11200,0.46000,-0.55400,158.67000,-0.40000
191125_17.14.38.864,-0.02700,-0.02100,0.99200,0.07000,-0.12300,-0.03500,0.11200,0.45500,-0.55300,159.01000,0.34000
191125_17.14.38.865,-0.02500,-0.02200,0.99200,0.07000,-0.12300,-0.03500,0.11400,0.45700,-0.56300,159.85000,0.84000
191125_17.14.38.865,-0.02500,-0.02200,0.99100,0.07000,-0.10500,-0.01800,0.11300,0.45000,-0.56000,159.61000,-0.24000
191125_17.14.38.866,-0.02700,-0.02200,0.99200,0.07000,-0.10500,-0.01800,0.11300,0.45400,-0.55000,160.01000,0.40000
191125_17.14.38.867,-0.02700,-0.02300,0.99200,0.08700,-0.12300,-0.01800,0.11000,0.45600,-0.56000,159.61000,-0.40000
191125_17.14.38.868,-0.02600,-0.02200,0.99100,0.08700,-0.10500,-0.01800,0.11100,0.46100,-0.56000,159.29000,-0.32000
