mx,my,mz
-0.135,0.374,-0.648
-0.135,0.374,-0.635
-0.129,0.366,-0.635
-0.118,0.363,-0.622
-0.105,0.359,-0.611
-0.098,0.354,-0.593
-0.098,0.356,-0.58
-0.09,0.356,-0.58
-0.086,0.353,-0.569
-0.084,0.353,-0.561
-0.084,0.359,-0.544
-0.084,0.365,-0.528
-0.086,0.365,-0.528
-0.093,0.374,-0.522
-0.096,0.383,-0.502
-0.104,0.395,-0.495
-0.104,0.409,-0.478
-0.117,0.409,-0.478
-0.131,0.421,-0.469
-0.151,0.434,-0.445
-0.178,0.448,-0.445
-0.178,0.454,-0.43
-0.212,0.454,-0.43
-0.251,0.457,-0.435
-0.289,0.451,-0.44
-0.326,0.438,-0.451
-0.326,0.416,-0.466
-0.351,0.416,-0.466
-0.376,0.394,-0.492
-0.388,0.375,-0.512
-0.399,0.351,-0.52
-0.399,0.324,-0.536
-0.406,0.324,-0.536
-0.403,0.295,-0.555
-0.405,0.262,-0.568
-0.4,0.231,-0.575
-0.4,0.2,-0.583
-0.388,0.2,-0.583
-0.371,0.171,-0.588
-0.348,0.152,-0.588
-0.319,0.134,-0.592
-0.319,0.117,-0.595
-0.29,0.117,-0.595
-0.26,0.104,-0.593
-0.227,0.101,-0.587
-0.197,0.102,-0.593
-0.197,0.107,-0.598
-0.17,0.107,-0.598
-0.144,0.113,-0.614
-0.125,0.134,-0.636
-0.11,0.143,-0.657
-0.11,0.161,-0.676
-0.103,0.161,-0.676
-0.099,0.171,-0.688
-0.097,0.179,-0.69
-0.098,0.177,-0.703
-0.098,0.176,-0.707
-0.091,0.176,-0.707
-0.081,0.184,-0.707
-0.069,0.19,-0.71
-0.048,0.202,-0.703
-0.048,0.219,-0.693
-0.016,0.219,-0.693
0.003,0.223,-0.684
0.008,0.228,-0.683
0.012,0.239,-0.685
0.012,0.246,-0.69
0.018,0.246,-0.69
0.02,0.26,-0.693
0.023,0.267,-0.694
0.026,0.28,-0.693
0.027,0.289,-0.696
0.027,0.289,-0.696
0.029,0.305,-0.699
0.029,0.314,-0.699
0.033,0.325,-0.698
0.032,0.336,-0.702
0.032,0.336,-0.702
0.021,0.346,-0.701
0.023,0.358,-0.7
0.015,0.365,-0.708
0.006,0.377,-0.707
0.006,0.377,-0.707
0.002,0.39,-0.712
-0.004,0.404,-0.699
0.003,0.428,-0.694
0.006,0.446,-0.682
0.006,0.446,-0.682
0.013,0.469,-0.656
0.026,0.481,-0.644
0.028,0.497,-0.626
0.03,0.504,-0.604
0.03,0.504,-0.604
0.026,0.517,-0.592
0.021,0.534,-0.592
0.013,0.547,-0.579
0.008,0.559,-0.584
0.008,0.559,-0.584
0.003,0.567,-0.585
-0.006,0.577,-0.591
-0.013,0.58,-0.583
-0.01,0.588,-0.571
-0.01,0.588,-0.571
-0.013,0.586,-0.554
-0.008,0.586,-0.535
-0.002,0.579,-0.523
0.011,0.568,-0.491
0.011,0.568,-0.491
0.018,0.547,-0.46
0.024,0.517,-0.422
0.033,0.48,-0.404
0.031,0.469,-0.401
0.031,0.469,-0.401
0.027,0.477,-0.399
0.017,0.486,-0.398
0.004,0.507,-0.404
0.0,0.527,-0.412
0.0,0.527,-0.412
-0.009,0.544,-0.416
-0.012,0.563,-0.414
-0.018,0.572,-0.417
-0.018,0.582,-0.419
-0.018,0.582,-0.419
-0.018,0.593,-0.422
-0.015,0.615,-0.42
-0.023,0.636,-0.431
-0.042,0.67,-0.43
-0.042,0.67,-0.43
-0.064,0.709,-0.434
-0.096,0.753,-0.444
-0.144,0.783,-0.461
-0.193,0.815,-0.478
-0.193,0.815,-0.478
-0.247,0.841,-0.503
-0.296,0.849,-0.523
-0.357,0.859,-0.556
-0.418,0.857,-0.587
-0.418,0.857,-0.587
