timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-15 17:22:51.192,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.197,0x7E8,8,04,41,0C,0B,60,00,00,00
2025-12-15 17:22:51.317,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.317,0x7E8,8,04,41,0C,0B,9B,00,00,00
2025-12-15 17:22:51.349,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:51.372,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:51.377,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:51.462,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.468,0x7E8,8,04,41,0C,0B,EA,00,00,00
2025-12-15 17:22:51.526,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:51.527,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:51.586,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.587,0x7E8,8,04,41,0C,0B,E6,00,00,00
2025-12-15 17:22:51.706,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.707,0x7E8,8,04,41,0C,0B,FF,00,00,00
2025-12-15 17:22:51.766,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:51.767,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:51.822,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.827,0x7E8,8,04,41,0C,0B,CD,00,00,00
2025-12-15 17:22:51.886,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:51.887,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:51.932,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:51.942,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.947,0x7E8,8,04,41,0C,0B,BE,00,00,00
2025-12-15 17:22:52.067,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.068,0x7E8,8,04,41,0C,0B,A5,00,00,00
2025-12-15 17:22:52.122,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:52.127,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:52.187,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.188,0x7E8,8,04,41,0C,0B,92,00,00,00
2025-12-15 17:22:52.247,0x7DF,8,02,01,05,00,00,00,00,00
