timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.33.20.879,-0.01800,-0.00200,1.00100,0.12300,-0.14000,0.00000,0.55000,0.46000,-1.30700,79.21000,-1.17000
041225_04.33.20.890,-0.01800,-0.00100,1.00300,0.12300,-0.15700,-0.01800,0.55300,0.46000,-1.31300,79.78000,0.57000
041225_04.33.20.902,-0.01700,-0.00200,1.00300,0.08700,-0.17500,-0.03500,0.55300,0.46000,-1.31300,79.64000,-0.14000
041225_04.33.20.913,-0.02000,-0.00200,1.00300,0.08700,-0.14000,-0.01800,0.55700,0.46000,-1.32100,79.75000,0.11000
041225_04.33.20.925,-0.01900,-0.00200,1.00300,0.10500,-0.12300,-0.01800,0.55700,0.45400,-1.31700,79.90000,0.15000
041225_04.33.20.936,-0.01700,-0.00100,1.00100,0.10500,-0.12300,-0.01800,0.55700,0.45500,-1.31900,79.88000,-0.02000
041225_04.33.20.948,-0.01900,-0.00200,1.00400,0.10500,-0.14000,0.00000,0.56100,0.46100,-1.31800,79.87000,-0.01000
041225_04.33.20.959,-0.02000,-0.00000,1.00400,0.08700,-0.14000,0.00000,0.56100,0.46100,-1.31800,79.93000,0.06000
041225_04.33.20.970,-0.02000,-0.00100,1.00200,0.08700,-0.12300,-0.01800,0.56000,0.45900,-1.31800,79.88000,-0.05000
041225_04.33.20.982,-0.02000,-0.00200,1.00400,0.08700,-0.08700,-0.03500,0.55400,0.45700,-1.31300,79.52000,-0.36000
041225_04.33.20.993,-0.01900,0.00000,1.00100,0.07000,-0.12300,-0.01800,0.55700,0.45800,-1.30800,80.03000,0.51000
041225_04.33.21.005,-0.02100,0.00000,1.00400,0.10500,-0.08700,-0.03500,0.55700,0.46000,-1.30800,79.65000,-0.38000
041225_04.33.21.016,-0.02100,-0.00100,0.99900,0.08700,-0.10500,-0.03500,0.55500,0.46000,-1.30800,80.26000,0.61000
041225_04.33.21.028,-0.02200,-0.00200,1.00500,0.07000,-0.08700,-0.03500,0.54600,0.45500,-1.31000,79.72000,-0.54000
041225_04.33.21.039,-0.02100,-0.00100,1.00000,0.08700,-0.08700,-0.03500,0.54400,0.45800,-1.30700,80.30000,0.58000
041225_04.33.21.051,-0.02200,-0.00200,1.00300,0.07000,-0.08700,-0.03500,0.54200,0.45500,-1.30900,78.99000,-1.31000
041225_04.33.21.062,-0.02300,-0.00300,1.00400,0.08700,-0.10500,-0.03500,0.54200,0.45500,-1.30900,79.60000,0.61000
041225_04.33.21.074,-0.02200,-0.00200,1.00000,0.08700,-0.08700,-0.03500,0.54500,0.45600,-1.32000,79.35000,-0.25000
041225_04.33.21.086,-0.02200,-0.00400,1.00400,0.08700,-0.10500,-0.03500,0.54400,0.46000,-1.31000,79.31000,-0.04000
041225_04.33.21.097,-0.02100,-0.00300,1.00200,0.07000,-0.08700,-0.03500,0.54600,0.45600,-1.31200,79.61000,0.30000
041225_04.33.21.109,-0.02300,-0.00400,1.00100,0.08700,-0.10500,-0.03500,0.54600,0.45400,-1.31200,79.39000,-0.22000
041225_04.33.21.120,-0.02100,-0.00400,1.00400,0.07000,-0.08700,-0.05300,0.54600,0.45400,-1.31200,79.83000,0.44000
041225_04.33.21.132,-0.02300,-0.00100,1.00100,0.08700,-0.10500,-0.05300,0.54900,0.45200,-1.31000,79.54000,-0.29000
041225_04.33.21.143,-0.02100,-0.00400,1.00400,0.08700,-0.12300,-0.03500,0.55700,0.45500,-1.31400,79.34000,-0.20000
041225_04.33.21.155,-0.02400,-0.00400,1.00400,0.08700,-0.12300,-0.03500,0.56000,0.45800,-1.31800,79.79000,0.45000
041225_04.33.21.166,-0.02100,-0.00300,1.00100,0.08700,-0.10500,-0.03500,0.56000,0.45800,-1.31800,80.00000,0.21000
041225_04.33.21.177,-0.02300,-0.00400,1.00000,0.07000,-0.10500,-0.01800,0.56200,0.45500,-1.31500,79.51000,-0.49000
041225_04.33.21.189,-0.02300,-0.00400,1.00200,0.05300,-0.12300,-0.01800,0.56300,0.45400,-1.31500,79.82000,0.31000
041225_04.33.21.200,-0.02400,-0.00300,1.00200,0.08700,-0.12300,-0.05300,0.56300,0.45700,-1.31500,79.03000,-0.79000
041225_04.33.21.212,-0.02200,-0.00300,0.99900,0.07000,-0.08700,-0.05300,0.56700,0.45800,-1.32400,79.64000,0.61000
041225_04.33.21.223,-0.02200,-0.00400,1.00300,0.10500,-0.08700,-0.05300,0.56700,0.45800,-1.32400,79.92000,0.28000
041225_04.33.21.235,-0.02100,-0.00300,1.00100,0.10500,-0.10500,-0.03500,0.56100,0.45700,-1.31600,79.75000,-0.17000
041225_04.33.21.246,-0.02100,-0.00300,1.00100,0.08700,-0.10500,-0.03500,0.55600,0.45900,-1.31400,79.85000,0.10000
041225_04.33.21.258,-0.02200,-0.00300,1.00200,0.08700,-0.08700,-0.01800,0.56000,0.45800,-1.31800,79.95000,0.10000
041225_04.33.21.269,-0.02100,-0.00200,0.99900,0.10500,-0.10500,-0.03500,0.56000,0.45800,-1.31800,79.66000,-0.29000
041225_04.33.21.280,-0.02300,-0.00300,1.00200,0.10500,-0.10500,-0.01800,0.56300,0.45900,-1.31000,79.94000,0.28000
