timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
031225_15.05.50.237,-0.00100,-0.01900,0.99100,0.05300,-0.08700,-0.03500,0.06800,0.41700,-0.56000,173.32000,-0.24000
031225_15.05.50.249,-0.00300,-0.01900,0.99000,0.07000,-0.12300,-0.01800,0.07000,0.41700,-0.55300,173.88000,0.56000
031225_15.05.50.260,-0.00300,-0.01900,0.99000,0.05300,-0.10500,-0.05300,0.07300,0.41600,-0.55300,173.25000,-0.63000
031225_15.05.50.272,-0.00200,-0.01900,0.99000,0.07000,-0.10500,-0.05300,0.07000,0.41800,-0.55300,173.53000,0.28000
031225_15.05.50.283,-0.00200,-0.01800,0.99100,0.05300,-0.12300,-0.03500,0.07000,0.41800,-0.55300,173.52000,-0.01000
031225_15.05.50.295,-0.00100,-0.01900,0.99000,0.05300,-0.10500,-0.01800,0.06700,0.41600,-0.55700,173.50000,-0.02000
031225_15.05.50.306,-0.00100,-0.01900,0.99200,0.07000,-0.10500,-0.03500,0.06800,0.41600,-0.55500,173.60000,0.10000
031225_15.05.50.318,-0.00300,-0.01800,0.99100,0.05300,-0.08700,-0.05300,0.07000,0.41800,-0.55800,173.20000,-0.40000
031225_15.05.50.329,-0.00400,-0.01800,0.99000,0.07000,-0.10500,-0.03500,0.07000,0.41800,-0.55600,173.33000,0.13000
031225_15.05.50.341,-0.00400,-0.01800,0.99100,0.08700,-0.08700,-0.01800,0.07300,0.41400,-0.55600,173.15000,-0.18000
031225_15.05.50.353,-0.00200,-0.01900,0.99200,0.07000,-0.08700,-0.01800,0.07100,0.41700,-0.55400,173.23000,0.08000
031225_15.05.50.364,-0.00200,-0.01900,0.99200,0.05300,-0.05300,-0.03500,0.07100,0.41700,-0.55500,173.86000,0.63000
031225_15.05.50.376,-0.00200,-0.01800,0.98900,0.05300,-0.08700,-0.03500,0.07200,0.41900,-0.55700,173.96000,0.10000
031225_15.05.50.388,-0.00300,-0.02000,0.99100,0.05300,-0.08700,-0.05300,0.07200,0.41900,-0.55700,173.34000,-0.62000
031225_15.05.50.399,-0.00100,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.07000,0.41500,-0.55900,173.08000,-0.26000
031225_15.05.50.411,-0.00300,-0.01800,0.99200,0.03500,-0.08700,-0.03500,0.07500,0.41800,-0.56300,173.73000,0.65000
031225_15.05.50.423,-0.00300,-0.01700,0.99200,0.03500,-0.08700,-0.03500,0.07300,0.41900,-0.56100,173.95000,0.22000
031225_15.05.50.434,-0.00200,-0.01900,0.99000,0.07000,-0.10500,-0.05300,0.07600,0.41500,-0.55700,173.85000,-0.10000
031225_15.05.50.446,-0.00300,-0.01800,0.99000,0.05300,-0.10500,-0.05300,0.07600,0.41500,-0.55700,174.23000,0.38000
031225_15.05.50.458,-0.00400,-0.01900,0.99000,0.05300,-0.08700,-0.05300,0.07100,0.41400,-0.55600,173.56000,-0.67000
031225_15.05.50.469,-0.00200,-0.01900,0.99100,0.07000,-0.10500,-0.03500,0.07600,0.41600,-0.55500,173.60000,0.04000
